X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,hidden,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,#meta+water_source,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
-74.214226029102,-13.1554342040683,3717433318,node,9,,,,,,,clinic,33628668,,2015/08/27 19:15:47,,,,53c4967891274131aceea5c965e8b55c,0,1,,,,,,,,,,,,calfarome,,,,Policlinico Ecomedyka
-74.2250043183928,-13.1635547595009,5052386268,node,18,,,,,,,clinic,51389933,,2017/08/23 21:44:32,,,,44869a6da4f2454ea6301d22a6fee21b,0,2,Jirón Carlos F. Vivanco,,,,,,,,Ayacucho,,,Corban8,Kaart Ground Survey 2017,,,Obstetricia
,,435491562,way,21,,,,,,,pharmacy,79736411,,2020/01/18 17:10:16,,,,16089f843e004b0cba0cb9e77e8d3327,0,4,Avenida Santiago De Surco,,,,,,15048,,Santiago de Surco,,,Diego Sanguinetti,Reconocimiento cartográfico de campo 2016 por KG.,,,MiFarma
-79.8378082315055,-6.76472823710318,5081973707,node,15,,,,,,,pharmacy,51819169,,2017/09/07 17:19:49,,,,38700806052745209f38b5bc20c22c21,0,2,Calle José Pardo,,,,,,,,,,,Cyclomor90,Kaart Ground Survey 2017,,,Inkafarma
-76.8247889670512,-12.0134097035037,4379432009,node,12,,,,,,,pharmacy,41859245,,2016/09/01 23:06:10,,,,4318eaebd8bf4956b8a5a5ca4bd4a671,0,2,,,,,,,,,,,,bpowell1,Reconocimiento cartográfico de campo 2016 por KG,,,Mifarma
-79.8418415194936,-6.76646287196493,5084772120,node,15,,,,,,,pharmacy,51794701,,2017/09/06 22:24:10,,,,92ed1135ec8e444295a4033bb168028e,0,2,Avenida Luis Gonzáles,,,,,,,,,,,Te-Ika,Kaart Ground Survey 2017,,,Mifarma
-78.3420335541298,-6.16109466740747,6847848446,node,12,Gobierno Regional,,,,,,doctors,75238785,,2019/10/03 14:31:27,,,,64605c5f0e2948b7bd3f2dc0f6e4698f,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Santa Rosa de Jaipe
,,438008008,way,12,,,,,,,dentist,41810329,,2016/08/30 19:15:23,,,,0431cf375dd2429ea3c5fb1eb96353a8,0,2,,,,,,,,,,,,Ranger444,Reconocimiento cartográfico de campo 2016 por KG,,,Fadent
-77.1267735156911,-11.8821916798746,4345252452,node,15,,,,,,,pharmacy,41379279,,2016/08/11 02:17:49,,,,de275cc5df174788b41274725fefa0dc,0,1,Avenida Neptuno,,,,,,,,Ventanilla,,,JAAS,,,,Boticas
-73.8060836709411,-12.5579594053674,7064343617,node,12,Gobierno Regional,,,,,,doctors,78542515,,2019/12/17 19:18:08,,,,7e216f2fda7049f797070ab7277a20e3,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Omaya
-73.4620038634593,-10.6499600477092,7070119112,node,12,Gobierno Regional,,,,,,doctors,78647869,,2019/12/19 16:44:15,,,,7e9cd91cca17451080ef7392f5d5799a,0,1,,,,,,,,,,,,karitotp_peruimport,,,,La Floresta
-77.1687543615547,-9.32081961707974,6916674083,node,15,Gobierno Regional,,,,,,doctors,76224775,,2019/10/25 18:55:41,,,,75458a1ea77f42efb2c57b0522ab663c,0,1,Carretera Central,,,,,,,,,,,karitotp_peruimport,,,,Puesto de Salud Colcas
-76.1393432446972,-13.831328244842,7063625827,node,12,Gobierno Regional,,,,,,doctors,78534013,,2019/12/17 15:18:51,,,,f5ad39f8391242929b80c02f78d0dc97,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Santa Cruz
-77.0216059442111,-12.0708654704633,4357609175,node,18,,,,,,,pharmacy,41664353,,2016/08/24 14:04:05,,,,0fc80f085a3c4de7b51c675b032e85e2,0,2,Jirón Abtao,,,,,,,,Lima,,,MichNicole,Reconocimiento cartográfico de campo 2016 por KG.,,,Botica La Salud
,,439100558,way,12,,,,,,,pharmacy,41859245,,2016/09/01 23:05:36,,,,4a0a188a6d7943b68fe799cc6f0a20cd,0,2,,,,,,,,,,,,bpowell1,Reconocimiento cartográfico de campo 2016 por KG,,,Boticas Mundo Salud
-76.906137600464,-9.53633553057227,7067191453,node,12,Gobierno Regional,,,,,,doctors,78594392,,2019/12/18 17:40:44,,,,5708e052b42141f4a11d3a2b46474cf9,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Poque
-78.6814361758217,-8.54229931404927,6861263141,node,15,Gobierno Regional,,,,,,clinic,75428229,,2019/10/08 19:26:33,,,,692782c12cf5444eb4628d0f13db8815,0,1,Avenida Alan Garcia,,,,,,,,,,,karitotp_peruimport,,,,Puente Chao
-76.9818376693282,-12.1936763613904,6641006896,node,27,Ministerio de Salud,,,general,,,doctors,75432349,Mo-Sa 08:00-20:00,2019/10/08 22:11:18,,,,cbfcb0c5b58045dd89bc284b4b0c4056,0,2,Avenida Túpac Amaru,,,,,,,,Chorrillos,,,karitotp_peruimport,,,doctor,Centro de Salud Túpac Amaru de Villa
-78.4062930795334,-6.6988415328365,6852701354,node,12,Gobierno Regional,,,,,,doctors,75303484,,2019/10/04 20:39:12,,,,c62865f2929f45a3b6cf5564cdbe209f,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Sugarmayo
-78.3848104293378,-4.31034580390016,6821314319,node,12,Gobierno Regional,,,,,,doctors,74892139,,2019/09/25 07:28:30,,,,260e4bac891445338800936d19279de7,0,3,,,,,,,,,,,,ovruni,,,,Teesh
-75.9952725783799,-9.8966086720711,7063522337,node,15,Gobierno Regional,,,,,,clinic,78533285,,2019/12/17 14:52:43,,,,d0d57f560dc849d4866f8ef111e990a4,0,1,Jirón Grau,,,,,,,,,,,karitotp_peruimport,,,,Panao
-77.2788316328186,-8.80434350733412,6904012174,node,15,Gobierno Regional,,,,,,doctors,76019759,,2019/10/21 22:00:28,,,,171ccf0c228d4d51b3aac38fac3f592c,0,1,Jirón Fidel Olivas Escudero,,,,,,,,,,,karitotp_peruimport,,,,Puesto de Salud Sanashgan
-76.1262724210694,-13.4171003735201,5024484527,node,15,,,,,,,pharmacy,51016556,,2017/08/10 22:25:10,,,,4dbf24a461e148feb636069f8e04a0a1,0,3,Calle La Florida,,,,,,,,,,,zwaygp,Kaart Ground Survey 2017,,,Inkafarma
-69.1538095678724,-14.2193189152121,7072577651,node,15,Gobierno Regional,,,,,,clinic,78693942,,2019/12/20 17:44:30,,,,d262f8231ed0433086b46f1d60b0182a,0,1,Jirón Agricultura,,,,,,,,,,,karitotp_peruimport,,,,San Juan del Oro
-73.0537855652558,-13.6512393671216,6913759182,node,12,Gobierno Regional,,,,,,doctors,76173173,,2019/10/24 20:07:48,,,,cdca66c555d24b7da180f3c029c1d13e,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Matecclla
-77.8206867204501,-9.03584513510211,5125586221,node,9,,,,,,,pharmacy,52317822,,2017/09/24 00:58:34,,,,c7df038df6214bb0ac45f82685e8c7a2,0,1,,,,,,,,,,,,PabloES,,,,Botica Mijahael
,,437843111,way,12,,,,,,,clinic,41566064,,2016/08/19 21:22:15,,,,9d49bbc846b0493088f50ed2fd1252d3,0,2,,,,,,,,,,,,bpowell1,Reconocimiento cartográfico por KG 2016.,,,Servicio Médico San Carlos
-78.458962947419,-8.0342323486625,7039381520,node,12,Gobierno Regional,,,,,,doctors,78070982,,2019/12/06 20:20:15,,,,6fa27ded0d6149e88cba18203f7f2949,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Chugurpampa
-78.5887955262726,-9.07226676750489,5065299312,node,15,,,,,,,pharmacy,51594678,,2017/08/30 21:20:15,,,,a4ff22144ea24e5ca649a7c09fdfd37b,0,2,Jirón José Olaya,,,,,,,,,,,JAAS,Kaart Ground Survey 2017,,,Farma Día y Noche
-73.2993597378998,-3.78752065395773,6777651162,node,12,Gobierno Regional,,,,,,clinic,74888294,,2019/09/25 05:59:52,,,,d23918dd5f9844c497c28e6d64745f90,0,7,,,,,,,,,,,,ovruni,,,,America de San Juan Bautista
-76.9590971469233,-12.1601300570522,4354452806,node,15,,,,,,,pharmacy,41567070,,2016/08/19 22:43:39,,,,c5d1604c19a54364afc3e95a76a5e8e0,0,2,Avenida Miguel Iglesias,,,,,,,,,,,Baconcrisp,Reconocimiento cartográfico por KG 2016,,,Mi Farma
,,688536349,way,21,MAPFRE,,,,,,clinic,86060704,,2020/06/01 19:29:23,,,,530be449f49d4858814ae46ccaab36fa,0,3,Avenida Industrial,,,,,,,,Independencia,,,claudia24caro,,,clinic,Centro Médico MAPFRE
-76.9331527258494,-12.2027703072385,4993658916,node,9,,,,,,,pharmacy,50573165,,2017/07/26 00:40:11,,,,6578ead8ff3a465c8a22e2125cf0e28c,0,1,,,,,,,,,,,,BikeRoad,,,,Inkafarma
,,516680482,way,15,,,,,,,clinic,51587468,,2017/08/30 17:12:32,,,,a6a6e6ad0bc34f5ba6b96cf465b6b92f,0,3,Mariscal Castilla,,,,,,,,,,,Te-Ika,Reconocimiento terrestre cartográfico realizado por Kaart en 2017.,,,Centro de Rehabilitación
-77.092036059093,-11.9645204092255,5056847376,node,15,,,,,,,clinic,51513648,,2017/08/28 15:33:57,,,,a56cb02fc5b8427c9d56c8386039273e,0,2,Tantamayo,,,,,,,,,,,zwaygp,Kaart Ground Survey 2017,,,Mi Jesus
-70.5343037399512,-12.9979087391388,6916854517,node,15,Gobierno Regional,,,,,,clinic,76227871,,2019/10/25 20:29:56,,,,7f8692a6ee324cf0a114061b59335e19,0,1,Avenida Bancopata,,,,,,,,,,,karitotp_peruimport,,,,Huepetuhe
,,520613078,way,15,,,,,,,pharmacy,51651455,,2017/09/01 17:55:31,,,,db814509f4bd492e9249e96a23e2a5c9,0,2,Avenida Victor Larco Herrera,,,,,,,,,,,Baconcrisp,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,Botica Pacifico
-76.4113730506898,-10.4158369797237,6859075829,node,12,Gobierno Regional,,,,,,doctors,75394850,,2019/10/07 21:55:53,,,,2c66bda4473d4888996f492d3f572020,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Chango
-73.4941837499421,-13.5610121189532,7055639720,node,15,Gobierno Regional,,,,,,doctors,78394629,,2019/12/13 22:24:20,,,,7d13bd4d992b4d6aa80ae9067afa03cb,0,1,Jirón Anton Espinoy,,,,,,,,,,,karitotp_peruimport,,,,Piscobamba
-74.8136339461318,-12.5285384223142,6847932897,node,15,Gobierno Regional,,,,,,doctors,75240759,,2019/10/03 15:06:05,,,,aaf4d085ba0e4bfcb43181444bcb250e,0,1,Avenida Real,,,,,,,,,,,karitotp_peruimport,,,,Ccosnipuquio
,,835427025,way,12,Minsa,,,,,,doctors,89144618,,2020/08/09 06:03:41,,,,b343126c6fb449569e77fbeeaaa8acae,0,1,,,,,,,,,,,,ovruni,,,,Santa Rosa de Quives
-77.8097673637288,-9.04475794802264,5532173725,node,9,,,,,,,doctors,57849897,,2018/04/05 23:24:38,,,,b6c57fcbb7434af393ffd3d3365d2f63,0,1,,,,,,,,,,,,PabloES,,,,Ecografías
-78.8627015374715,-5.27168404850525,6861519011,node,12,Gobierno Regional,,,,,,doctors,75431743,,2019/10/08 21:37:04,,,,7c1a7fea62574b149cff77199dbbdce9,0,1,,,,,,,,,,,,karitotp_peruimport,,,,El Higueron
-75.5814343817365,-11.5340226771106,6916691106,node,15,Gobierno Regional,,,,,,doctors,76224969,,2019/10/25 19:01:05,,,,4bc0c07ac77c4661951de4a769657d10,0,1,Calle 24 de Agosto,,,,,,,,,,,karitotp_peruimport,,,,Apaycanchilla
-77.0366813838019,-12.1113249170819,4332539167,node,18,,,,,,,pharmacy,74881443,,2019/09/25 00:58:42,,,,d11d062cfa6c40039754cd6b7768be51,0,4,Avenida Comandante Espinar,,,,,,,,San Isidro,,,ovruni,Reconocimiento cartográfico de campo 2016 por KG,,,América Salud
-75.7703340646158,-11.2974107706158,7063498814,node,15,Gobierno Regional,,,,,,clinic,78531716,,2019/12/17 14:11:35,,,,799b1daf18e04074a63932d031e0b7bb,0,1,Calle Lima,,,,,,,,,,,karitotp_peruimport,,,,Centro de Salud Palcamayo
-74.5977880371113,-11.4028734689066,7044916383,node,15,Gobierno Regional,,,,,,doctors,78169735,,2019/12/09 20:17:38,,,,807d7fb60d4c4868af320dbee5086fa4,0,1,Jirón El Convenio,,,,,,,,,,,karitotp_peruimport,,,,Hermosa Pampa
-76.9373418334174,-11.9859606469911,7866330987,node,12,,,,,,,pharmacy,90264428,,2020/09/01 20:45:48,,,,6f1b8fe6fbb24825aca7f709a97aa85d,0,1,Avenida 5 de Agosto,,,,,,,,,,,Edward Mateo,,,,Botica Farma Danna
-71.5510113281779,-15.5326759707087,7083124098,node,12,Gobierno Regional,,,,,,doctors,78830990,,2019/12/24 20:18:25,,,,6dbc7e661eae4bf8bedd7e2d6124b306,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Puesto de Salud Tuti
,,521373862,way,15,,,,,,,pharmacy,51981813,,2017/09/12 18:11:43,,,,3367be7a943b45de891c4f53b03fe121,0,2,Avenida 28 de Julio,,,,,,,,,,,bpowell1,Kaart Ground Survey 2017,,,Boticas San Bartonome
-77.0616487264229,-12.0842814608638,4341483191,node,15,,,,,,,pharmacy,41419642,,2016/08/12 22:02:38,,,,80f0d37911434d50ba7b11e7ce4d25d9,0,2,Avenida Brasil1,,,,,,,,,,,Corban8,Reconocimiento cartográfico de campo 2016 por KG,,,Farmacia Lucero
-75.6765439208654,-14.1146961674383,7044973206,node,15,Gobierno Regional,,,,,,doctors,78170954,,2019/12/09 21:00:45,,,,8c5b0c21bae54bddbf26cc46f4774052,0,1,Avenida Principal,,,,,,,,,,,karitotp_peruimport,,,,Pp.Jj. El Rosario
,,553595161,way,18,MINSA,,,,,,doctors,78589017,,2019/12/18 15:15:14,,,,376ed9bcdafa4b8bb909ff0d7380beda,0,2,Calle Salud,,,,,,,,,,,karitotp_peruimport,www.minsa.gob.pe,,,Puesto de Salud Relave
,,491712521,way,21,MINSA,,,,,,clinic,75481425,,2019/10/09 19:55:49,,,,9ef221b3229a4bb0ac43033d4a2a8e7f,0,2,Pasaje Alejandro Henckell,,,,,,,,,,,karitotp_peruimport,www.minsa.gob.pe,104,,Centro de Salud Corrales
-76.9746011532234,-12.171555345449,4059009984,node,9,,,,,,,clinic,37810784,,2016/03/14 01:00:14,,,,cffe0b133d9c4faea2f8223bfaac8676,0,1,,,,,,,,,,,,BikeRoad,,,,Clínica Oftalmológica Divino Niño Jesús
-71.5385512100153,-16.4561063038403,4526748758,node,21,,,,,,,clinic,50768299,"Mo-Fr 09:00-13:00; 16:00-19:00",2017/08/02 02:25:13,,,,4ddc9ea0d3334f2fa2931ddb4c6af333,0,2,Los Cristales,,,,,,,,Arequipa,,,Diego Sanguinetti,,I-1,,"Policlínico ""Jean Frechet"""
,,437325559,way,12,,,,,,,dentist,41810329,,2016/08/30 19:15:53,,,,4f66679b35f04ec0b2396919d1884176,0,3,,,,,,,,,,,,Ranger444,Reconocimiento cartográfico de campo 2016 por KG,,,Inspira Spa Dental
-77.0395740624061,-12.0449587679537,4336181400,node,12,,,,,,,pharmacy,41278550,,2016/08/05 22:24:59,,,,7c31949c074f46298a2cd1e18e13dea7,0,2,Avenida Emancipación,,,,,,,,,,,bpowell1,Reconocimiento cartográfico por KG 2016.,,,
-77.0896429419179,-12.0298427599515,2703608474,node,18,,,,,,,hospital,41245276,,2016/08/04 19:20:33,,,,0405b7ce32994b82aa8bd81c49c0fbde,0,7,Jirón Junín,,,,,,,,San Martín de Porres,limited,,giovhy,,,,Hospital de la Solidaridad
-76.9974734391462,-12.0809369138595,4357563900,node,21,,,,,,,pharmacy,51868304,,2017/09/09 02:44:52,,,,abb41ea37b0e4cd399d502a1281b4834,0,3,Avenida San Luis,,,,,,,,San Luis,,,Diego Sanguinetti,Reconocimiento cartográfico de campo 2016 por KG,1441,,Botica Inversiones
-77.3368343189603,-10.1744888788407,4119778028,node,15,Gobierno Regional,,,,,,doctors,75382205,,2019/10/07 15:10:20,,,,f368d35358d04256a8ffb297a216d7c8,0,2,Carretera Pativilca Huaraz Km.107,,,,,,,,,,,karitotp_peruimport,,,,Puesto de Salud Santa Rosa
-77.0041905287114,-12.0541153266185,4378109287,node,15,,,,,,,pharmacy,51755898,,2017/09/05 16:40:35,,,,b2b0dfbbc0384a51990da5b8afcefc1e,0,2,Avenida José de la Riva Aguero,,,,,,,,,,,Velocimaptor,Reconocimiento cartográfico 2017 por Kaart.,,,Inkafarma
-79.0370997734893,-8.10421780358104,5069357612,node,15,,,,,,,pharmacy,51588221,,2017/08/30 17:40:38,,,,57bdb959615d4dd589b67948f1392845,0,2,Avenida Mansiche,,,,,,,,,,,zwaygp,Kaart Ground Survey 2017,,,Botica Santo Remedio
-71.5374788293233,-16.4028381357062,4328353540,node,18,,,,,,,,109116738,,2021/08/03 23:21:44,,,,dc238cbd65984a46bfa9faa1b336d235,0,4,Alvarez Thomas,,,,,,,,Arequipa,,,ovruni,,135,alternative,Consorcio Boza
-76.1352842242664,-13.4173303729432,5022832951,node,15,,,,,,,pharmacy,50952581,,2017/08/08 19:14:07,,,,2bb454b795854edaac9a1cd6c0bb55a7,0,2,Calle Mariscal Benavides,,,,,,,,,,,zwaygp,Kaart Ground Survey 2017,,,Mifarma
,,435551902,way,15,,,,,,,pharmacy,41331705,,2016/08/08 19:48:30,,,,3b78745ea7e4421bb6d472e283d63bc9,0,2,Avenida Mariano Pastor Sevilla,,,,,,,,,,,FoxyMarcie,Reconocimiento cartográfico de campo 2016 por KG.,,,Botica
-72.1246301407996,-13.3011758027833,1764335429,node,12,,,,,,,hospital,83081273,,2020/04/04 19:25:32,,,,66f26d7a57ae47e3be3a987c832f5cb0,0,2,,,,,,,,,,,,marco443,,,hospital,Centro Medicio CIMA SAC
-71.9103831636285,-11.8030732194392,7194734072,node,12,,,,,,,clinic,80715754,Mo-Sa 07:00-19:00,2020/02/08 06:52:51,,,,a6a8f50330d0401893553a5d961bafb4,0,1,,,,,,,,,,,,ovruni,,,,Puesto de Salud Yomibato
-73.695173825235,-12.6958367672489,7080188922,node,12,Gobierno Regional,,,,,,doctors,78781706,,2019/12/23 16:21:52,,,,f7614db607a64b3f90ddd20a7b8ad5df,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Comunpiari
-74.8713670702674,-2.12144498247349,7055531889,node,12,Gobierno Regional,,,,,,doctors,78393393,,2019/12/13 21:22:41,,,,8b689aed626441f08d395c4139cba5d5,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Buena Vista del Napo
-78.8533743232581,-6.09494912997076,7080001653,node,12,Gobierno Regional,,,,,,clinic,78778426,,2019/12/23 14:34:06,,,,557810e50d5f479b8266819f37de3ddb,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Santa Cruz de Cutervo
-78.7188630498721,-6.6094520558903,7044475969,node,12,Gobierno Regional,,,,,,doctors,78159874,,2019/12/09 15:45:05,,,,a624d1fb442042c3b54b124abb180628,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Olmos
-76.3641468098202,-10.5647423277915,6859084508,node,12,Gobierno Regional,,,,,,doctors,75394861,,2019/10/07 21:56:31,,,,c05c46e4cdc64fe5a97524dfd7733c36,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Iscaycocha
-77.0785934142404,-11.926546364536,5064725792,node,15,,,,,,,pharmacy,51522330,,2017/08/28 21:21:24,,,,c54348e81dbb4b9483d3dd7faaeae5a8,0,2,Calle 2,,,,,,,,,,,zwaygp,Kaart Ground Survey 2017,,,Botica
-77.0222228522847,-11.8713656137357,4333046536,node,15,,,,,,,pharmacy,41273938,,2016/08/05 20:47:58,,,,25bfaf8fc48245c3bc018e02ac539eb6,0,2,Avenida Universitaria,,,,,,,,,,,Baconcrisp,Reconocimiento cartográfico por KG 2016.,,,Botica
-76.2774844688905,-10.4275962031429,7063507884,node,12,Gobierno Regional,,,,,,doctors,78532177,,2019/12/17 14:21:25,,,,5381cc2946cf46089ac42b9e43fcf622,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Pariacancha
,,515943440,way,15,,,,,,,pharmacy,51154193,,2017/08/15 22:39:14,,,,616cef65b3ff4468a6b32749897f16fd,0,2,Calle Castrovirreyna,,,,,,,,,,,bergjoslin,Kaart Ground Survey 2017,,,Botica Rospharma E.I.R.L.
,,524558448,way,15,MINSA,,,,,,clinic,78321886,,2019/12/12 14:08:04,,,,a0fa1ab452ef4e7581fef2a83a5864b4,0,2,,,,,,,,,,,,karitotp_peruimport,www.minsa.gob.pe,,,Puesto de Salud Mariscal Benavides
-75.2022316339297,-12.0519443298775,5035737343,node,15,,,,,,,pharmacy,51420305,,2017/08/24 22:22:53,,,,4207572d0f044524a859f160afc2d4ba,0,3,Pasaje Las Orquideas,,,,,,,,,,,Baconcrisp,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,D'Angel Farma
-78.4809604141076,-7.76519530119802,6861337754,node,12,Gobierno Regional,,,,,,clinic,75428864,,2019/10/08 19:45:01,,,,de5fe348b8764310ab7e8727fee08305,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Callancas
-77.0211498010404,-12.1724792826359,4346609957,node,15,,,,,,,pharmacy,50733877,,2017/07/31 21:28:09,,,,38cf386557d14069ba429a79b7c8ad82,0,5,Avenida Defensores del Morro,,,,,,,,,,,zwaygp,Kaart Ground Survey 2017,,,Boticas Melzur
-74.2782162439566,-15.3361159827002,7070545000,node,12,Gobierno Regional,,,,,,doctors,78655519,,2019/12/19 21:11:56,,,,d7eba46747ec44898339ff7391db0ec2,0,1,,,,,,,,,,,,karitotp_peruimport,,,,San Luis Alta
-76.5194394195633,-6.41482904188609,4405636097,node,12,Gobierno Regional,,,,,,hospital,78160620,,2019/12/09 16:00:09,,,,d427497056004e0aa77d7ca69c5dcc97,0,2,,,,,,,,,,,,karitotp_peruimport,,,,Hospital Lamas
-73.8671660359468,-12.2427272587618,7064366643,node,12,Gobierno Regional,,,,,,doctors,78542558,,2019/12/17 19:19:39,,,,f246c6be5dd54fd78ba6b1189e585b7c,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Pitirinquini
-75.414173336271,-11.9162617693421,7080676238,node,18,Gobierno Regional,,,,,,doctors,78789671,,2019/12/23 21:03:00,,,,cae1fecf89af45dbb7a6b4a8aec8b440,0,1,Avenida Huancayo,,,,,,,,,,,karitotp_peruimport,,298,,Aramachay
-72.4632778044727,-13.6800629719357,6867502743,node,15,Gobierno Regional,,,,,,doctors,82627893,,2020/03/25 20:43:31,,,,d074172de7b14dbc93a1e4d8d1a49a01,0,2,Calle Hospital,,,,,,,,,,,ovruni,,,,Progreso Larata
-73.3822712609784,-13.6582915651757,4156009107,node,9,,,,,,,pharmacy,38984617,,2016/04/29 17:13:48,,,,c646318c68934a5ab323455bdbcf0f79,0,1,,,,,,,,,,,,ediyes,,,,Botica Santa Fe
-75.2083265348223,-12.0720529346859,5048699749,node,15,,,,,,,dentist,51420305,,2017/08/24 22:23:30,,,,db96d9c5c2d94683a8adfc184192bf97,0,3,Calle Real,,,,,,,,,,,Baconcrisp,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,Señor de los Milagro
-76.5934024228138,-6.73836052991896,7080203338,node,12,Gobierno Regional,,,,,,doctors,78781653,,2019/12/23 16:20:01,,,,aebeb30d4c054201b324909680d52def,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Barranquita Rio Sisa
-79.0342745692056,-8.10977944779376,5053914960,node,15,,,,,,,pharmacy,51420435,,2017/08/24 22:32:07,,,,443e664feb7e415aab51e48668f79d34,0,3,Avenida Daniel Alcides Carrion,,,,,,,,,,,Baconcrisp,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,Botica Pacifico
-76.7772166373996,-12.3871856719199,6604294598,node,27,Ministerio de Salud,,,general,,,doctors,72668636,Mo-Sa 08:00-20:00,2019/07/26 04:06:44,,,,d0019f6c0bfb42eeb632b5d2511616ec,0,2,Avenida San Bartolo,,,,,,,,San Bartolo,,,BikeRoad,,,doctor,Centro de Salud San Bartolo
,,518091072,way,15,,,,,,,pharmacy,51420021,,2017/08/24 22:02:14,,,,e053b3a6eeb74a53aa87a29cc7ff665f,0,3,Avenida Marañon,,,,,,,,,,,Baconcrisp,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,Botica Multifarma
-77.0906710661612,-12.0166878658349,1846294801,node,9,,,,,,,doctors,12698990,,2012/08/12 08:49:45,,,,02e552008e944842848513e51d068c91,0,2,,,,,,,,,,,,ovruni,,,,Centro de Salud PREVI
-75.7629396334551,-14.0079809613563,7070377488,node,12,Gobierno Regional,,,,,,doctors,78652995,,2019/12/19 19:36:30,,,,ceb6b881d4f647c9b05a302da26c64c8,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Collazos
,,438861446,way,15,,,,,,,clinic,41722859,,2016/08/26 20:09:46,,,,6b61585012ae4ed3bbc1394b6684a7c1,0,2,Avenida Carlos Alberto Izaguirre,,,,,,,,,,,Baconcrisp,Reconocimiento cartográfico por KG 2016,,,ROE Laboratorio Clinico
-76.9159326086936,-6.21344401131572,7020814650,node,15,Gobierno Regional,,,,,,clinic,77745614,,2019/11/29 23:06:56,,,,10537d0709ab4fcf94f515b3b4963af2,0,1,Jirón Cajamrca,,,,,,,,,,,karitotp_peruimport,,,,Nuevo San Miguel
-79.0660400543955,-8.02356050954197,6913771871,node,12,Gobierno Regional,,,,,,clinic,76173967,,2019/10/24 20:37:20,,,,c107d8abb8b341748e0d594fa00c43fe,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Centro de Salud Materno Infantil El Milagro
-79.0200722724684,-8.10489581572872,5079495003,node,15,,,,,,,dentist,51731997,,2017/09/04 21:23:02,,,,54e80f83f6bc40c18734c29b1ce377d7,0,2,Avenida Perú,,,,,,,,,,,zwaygp,Kaart Ground Survey 2017,,,Odonto Luz
-78.8379517052379,-6.24276675846374,7080426341,node,12,Gobierno Regional,,,,,,doctors,78786178,,2019/12/23 18:44:10,,,,f3486d35a00943a6a734123bcf087bbc,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Cedropampa
,,776424495,way,18,Gobierno Regional,,,,,,hospital,87625066,,2020/07/07 02:44:57,,,,8d7a14d06cb249d0994834cd7abab8fa,0,2,Avenida Libertad,,,,,,,,,,,ovruni,,249,,Hospital Provinicial de Cascas
-76.5459681431075,-12.5263715327058,6858272981,node,15,Gobierno Regional,,,,,,doctors,75383711,,2019/10/07 15:44:10,,,,63fe692982624cfaa128a4018d847387,0,1,Jirón Real,,,,,,,,,,,karitotp_peruimport,,,,Calango
-73.2455151462845,-3.7518532252025,4141616489,node,9,,,,,,,pharmacy,38799485,,2016/04/22 20:41:17,,,,c70984773da942ebab43eba79c3b0c1e,0,1,,,,,,,,,,,,SAMUEL ARRARTE,,,,ARCÁNGEL
-74.017617426055,-12.9419448671251,7082584595,node,12,Gobierno Regional,,,,,,clinic,78824810,,2019/12/24 15:28:00,,,,58b03af765284991869e9eccc9e8d3b7,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Tambo
-72.7006150808681,-13.5665187778811,6867502749,node,12,Gobierno Regional,,,,,,doctors,75523494,,2019/10/10 16:05:53,,,,174b6d2218aa4433a3891210c9e8ff82,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Ccochua
